Match Number,Pick Order,Match Result,Team,Hero,First Pick
73,3,Win,My Team,c5110,0
73,6,Win,My Team,c2125,0
73,7,Win,My Team,c1103,0
73,10,Win,My Team,c1134,0
73,1,Loss,Enemy Team,c2126,1
73,4,Loss,Enemy Team,c1117,1
73,5,Loss,Enemy Team,c1133,1
73,8,Loss,Enemy Team,c5046,1
73,9,Loss,Enemy Team,c2102,1
74,2,Win,My Team,c2070,0
74,3,Win,My Team,c2113,0
74,6,Win,My Team,c2112,0
74,7,Win,My Team,c1055,0
74,10,Win,My Team,c5110,0
74,1,Loss,Enemy Team,c5001,1
74,4,Loss,Enemy Team,c1076,1
74,5,Loss,Enemy Team,c2011,1
74,8,Loss,Enemy Team,c6017,1
74,9,Loss,Enemy Team,c1171,1
75,2,Loss,My Team,c2112,0
75,3,Loss,My Team,c1014,0
75,6,Loss,My Team,c2004,0
75,7,Loss,My Team,c1055,0
75,10,Loss,My Team,c4158,0
75,1,Win,Enemy Team,c1133,1
75,4,Win,Enemy Team,c5046,1
75,5,Win,Enemy Team,c2128,1
75,8,Win,Enemy Team,c1142,1
75,9,Win,Enemy Team,c2039,1
76,2,Win,My Team,c5110,0
76,3,Win,My Team,c1076,0
76,6,Win,My Team,c5001,0
76,7,Win,My Team,c2101,0
76,10,Win,My Team,c1171,0
76,1,Loss,Enemy Team,c2113,1
76,4,Loss,Enemy Team,c2070,1
76,5,Loss,Enemy Team,c2111,1
76,8,Loss,Enemy Team,c2126,1
76,9,Loss,Enemy Team,c1129,1
77,2,Win,My Team,c2125,0
77,3,Win,My Team,c2101,0
77,6,Win,My Team,c1117,0
77,7,Win,My Team,c1156,0
77,10,Win,My Team,c2103,0
77,1,Loss,Enemy Team,c5004,1
77,4,Loss,Enemy Team,c1070,1
77,5,Loss,Enemy Team,c1133,1
77,8,Loss,Enemy Team,c2127,1
77,9,Loss,Enemy Team,c1129,1
78,2,Win,My Team,c2125,0
78,3,Win,My Team,c2101,0
78,6,Win,My Team,c2111,0
78,7,Win,My Team,c2070,0
78,10,Win,My Team,c1076,0
78,1,Loss,Enemy Team,c5110,1
78,4,Loss,Enemy Team,c5001,1
78,5,Loss,Enemy Team,c2112,1
78,8,Loss,Enemy Team,c1112,1
78,9,Loss,Enemy Team,c5050,1
79,2,Loss,My Team,c5110,0
79,3,Loss,My Team,c2111,0
79,6,Loss,My Team,c1153,0
79,7,Loss,My Team,c1146,0
79,10,Loss,My Team,c2113,0
79,1,Win,Enemy Team,c2125,1
79,4,Win,Enemy Team,c1070,1
79,5,Win,Enemy Team,c1162,1
79,8,Win,Enemy Team,c1104,1
79,9,Win,Enemy Team,c1156,1
80,2,Win,My Team,c5110,0
80,3,Win,My Team,c2126,0
80,6,Win,My Team,c5001,0
80,7,Win,My Team,c2101,0
80,10,Win,My Team,c1076,0
80,1,Loss,Enemy Team,c2125,1
80,4,Loss,Enemy Team,c1171,1
80,5,Loss,Enemy Team,c1070,1
80,8,Loss,Enemy Team,c2111,1
80,9,Loss,Enemy Team,c1151,1
81,2,Loss,My Team,c2125,0
81,3,Loss,My Team,c2101,0
81,6,Loss,My Team,c1117,0
81,7,Loss,My Team,c2039,0
81,10,Loss,My Team,c2106,0
81,1,Win,Enemy Team,c2126,1
81,4,Win,Enemy Team,c1142,1
81,5,Win,Enemy Team,c1133,1
81,8,Win,Enemy Team,c5046,1
81,9,Win,Enemy Team,c2127,1
82,2,Win,My Team,c5001,0
82,3,Win,My Team,c2113,0
82,6,Win,My Team,c2111,0
82,7,Win,My Team,c1137,0
82,10,Win,My Team,c2023,0
82,1,Loss,Enemy Team,c5110,1
82,4,Loss,Enemy Team,c4158,1
82,5,Loss,Enemy Team,c1133,1
82,8,Loss,Enemy Team,c1171,1
82,9,Loss,Enemy Team,c2127,1
83,2,Win,My Team,c5001,0
83,3,Win,My Team,c4158,0
83,6,Win,My Team,c1171,0
83,7,Win,My Team,c2106,0
83,10,Win,My Team,c2011,0
83,1,Loss,Enemy Team,c2113,1
83,4,Loss,Enemy Team,c2074,1
83,5,Loss,Enemy Team,c1153,1
83,8,Loss,Enemy Team,c1070,1
83,9,Loss,Enemy Team,c1076,1
84,2,Win,My Team,c2125,0
84,3,Win,My Team,c1171,0
84,6,Win,My Team,c2070,0
84,7,Win,My Team,c2112,0
84,10,Win,My Team,c1151,0
84,1,Loss,Enemy Team,c5110,1
84,4,Loss,Enemy Team,c2111,1
84,5,Loss,Enemy Team,c2106,1
84,8,Loss,Enemy Team,c2039,1
84,9,Loss,Enemy Team,c2023,1
85,2,Win,My Team,c2112,0
85,3,Win,My Team,c1055,0
85,6,Win,My Team,c2125,0
85,7,Win,My Team,c2102,0
85,10,Win,My Team,c2127,0
85,1,Loss,Enemy Team,c2126,1
85,4,Loss,Enemy Team,c2016,1
85,5,Loss,Enemy Team,c1076,1
85,8,Loss,Enemy Team,c5001,1
85,9,Loss,Enemy Team,c1171,1
86,2,Loss,My Team,c2125,0
86,3,Loss,My Team,c1118,0
86,6,Loss,My Team,c5110,0
86,7,Loss,My Team,c2102,0
86,10,Loss,My Team,c1111,0
86,1,Win,Enemy Team,c2112,1
86,4,Win,Enemy Team,c2101,1
86,5,Win,Enemy Team,c2111,1
86,8,Win,Enemy Team,c2095,1
86,9,Win,Enemy Team,c1091,1
87,2,Win,My Team,c2125,0
87,3,Win,My Team,c2074,0
87,6,Win,My Team,c5001,0
87,7,Win,My Team,c1171,0
87,10,Win,My Team,c2111,0
87,1,Loss,Enemy Team,c2016,1
87,4,Loss,Enemy Team,c1070,1
87,5,Loss,Enemy Team,c5110,1
87,8,Loss,Enemy Team,c2126,1
87,9,Loss,Enemy Team,c1102,1
88,2,Win,My Team,c2125,0
88,3,Win,My Team,c2004,0
88,6,Win,My Team,c5110,0
88,7,Win,My Team,c4158,0
88,10,Win,My Team,c2007,0
88,1,Loss,Enemy Team,c1133,1
88,4,Loss,Enemy Team,c1142,1
88,5,Loss,Enemy Team,c2069,1
88,8,Loss,Enemy Team,c1020,1
88,9,Loss,Enemy Team,c1150,1
89,2,Loss,My Team,c5110,0
89,3,Loss,My Team,c2042,0
89,6,Loss,My Team,c1153,0
89,7,Loss,My Team,c2109,0
89,10,Loss,My Team,c2073,0
89,1,Win,Enemy Team,c2111,1
89,4,Win,Enemy Team,c2113,1
89,5,Win,Enemy Team,c2070,1
89,8,Win,Enemy Team,c2095,1
89,9,Win,Enemy Team,c1162,1
90,2,Loss,My Team,c2112,0
90,3,Loss,My Team,c5110,0
90,6,Loss,My Team,c1118,0
90,7,Loss,My Team,c2102,0
90,10,Loss,My Team,c2007,0
90,1,Win,Enemy Team,c2125,1
90,4,Win,Enemy Team,c1103,1
90,5,Win,Enemy Team,c2111,1
90,8,Win,Enemy Team,c1133,1
90,9,Win,Enemy Team,c3064,1
91,2,Win,My Team,c2125,0
91,3,Win,My Team,c1070,0
91,6,Win,My Team,c2111,0
91,7,Win,My Team,c2074,0
91,10,Win,My Team,c2011,0
91,1,Loss,Enemy Team,c2016,1
91,4,Loss,Enemy Team,c5110,1
91,5,Loss,Enemy Team,c1153,1
91,8,Loss,Enemy Team,c2113,1
91,9,Loss,Enemy Team,c2024,1
92,2,Win,My Team,c2125,0
92,3,Win,My Team,c2101,0
92,6,Win,My Team,c1070,0
92,7,Win,My Team,c2103,0
92,10,Win,My Team,c2126,0
92,1,Loss,Enemy Team,c2112,1
92,4,Loss,Enemy Team,c1171,1
92,5,Loss,Enemy Team,c5001,1
92,8,Loss,Enemy Team,c2016,1
92,9,Loss,Enemy Team,c1103,1
93,2,Loss,My Team,c2125,0
93,3,Loss,My Team,c1104,0
93,6,Loss,My Team,c1153,0
93,7,Loss,My Team,c1148,0
93,10,Loss,My Team,c2112,0
93,1,Win,Enemy Team,c2101,1
93,4,Win,Enemy Team,c2011,1
93,5,Win,Enemy Team,c1162,1
93,8,Win,Enemy Team,c1100,1
93,9,Win,Enemy Team,c1117,1
94,2,Win,My Team,c2125,0
94,3,Win,My Team,c2101,0
94,6,Win,My Team,c2111,0
94,7,Win,My Team,c2039,0
94,10,Win,My Team,c1070,0
94,1,Loss,Enemy Team,c2016,1
94,4,Loss,Enemy Team,c5110,1
94,5,Loss,Enemy Team,c2126,1
94,8,Loss,Enemy Team,c2128,1
94,9,Loss,Enemy Team,c2113,1
95,2,Win,My Team,c2125,0
95,3,Win,My Team,c5110,0
95,6,Win,My Team,c1133,0
95,7,Win,My Team,c2053,0
95,10,Win,My Team,c2110,0
95,1,Loss,Enemy Team,c2126,1
95,4,Loss,Enemy Team,c1171,1
95,5,Loss,Enemy Team,c2016,1
95,8,Loss,Enemy Team,c4158,1
95,9,Loss,Enemy Team,c1103,1
96,2,Win,My Team,c2125,0
96,3,Win,My Team,c2101,0
96,6,Win,My Team,c2111,0
96,7,Win,My Team,c1117,0
96,10,Win,My Team,c2070,0
96,1,Loss,Enemy Team,c2126,1
96,4,Loss,Enemy Team,c5110,1
96,5,Loss,Enemy Team,c2016,1
96,8,Loss,Enemy Team,c1171,1
96,9,Loss,Enemy Team,c2128,1
97,2,Loss,My Team,c2112,0
97,3,Loss,My Team,c5110,0
97,6,Loss,My Team,c2125,0
97,7,Loss,My Team,c1150,0
97,10,Loss,My Team,c2004,0
97,1,Win,Enemy Team,c1133,1
97,4,Win,Enemy Team,c5046,1
97,5,Win,Enemy Team,c1142,1
97,8,Win,Enemy Team,c2127,1
97,9,Win,Enemy Team,c1020,1
98,2,Win,My Team,c2125,0
98,3,Win,My Team,c2101,0
98,6,Win,My Team,c2111,0
98,7,Win,My Team,c2039,0
98,10,Win,My Team,c2128,0
98,1,Loss,Enemy Team,c1112,1
98,4,Loss,Enemy Team,c5110,1
98,5,Loss,Enemy Team,c1118,1
98,8,Loss,Enemy Team,c1102,1
98,9,Loss,Enemy Team,c1159,1
99,2,Loss,My Team,c5110,0
99,3,Loss,My Team,c4158,0
99,6,Loss,My Team,c1153,0
99,7,Loss,My Team,c2011,0
99,10,Loss,My Team,c2024,0
99,1,Win,Enemy Team,c1171,1
99,4,Win,Enemy Team,c2128,1
99,5,Win,Enemy Team,c2111,1
99,8,Win,Enemy Team,c1104,1
99,9,Win,Enemy Team,c2106,1
100,2,Win,My Team,c1070,0
100,3,Win,My Team,c2113,0
100,6,Win,My Team,c1060,0
100,7,Win,My Team,c1153,0
100,10,Win,My Team,c1137,0
100,1,Loss,Enemy Team,c2090,1
100,4,Loss,Enemy Team,c2125,1
100,5,Loss,Enemy Team,c1156,1
100,8,Loss,Enemy Team,c1171,1
100,9,Loss,Enemy Team,c5110,1
101,2,Win,My Team,c2125,0
101,3,Win,My Team,c2016,0
101,6,Win,My Team,c1070,0
101,7,Win,My Team,c2090,0
101,10,Win,My Team,c2039,0
101,1,Loss,Enemy Team,c2112,1
101,4,Loss,Enemy Team,c1171,1
101,5,Loss,Enemy Team,c5001,1
101,8,Loss,Enemy Team,c4158,1
101,9,Loss,Enemy Team,c1103,1
102,2,Win,My Team,c2066,0
102,3,Win,My Team,c2111,0
102,6,Win,My Team,c1125,0
102,7,Win,My Team,c1055,0
102,10,Win,My Team,c2011,0
102,1,Loss,Enemy Team,c2125,1
102,4,Loss,Enemy Team,c5110,1
102,5,Loss,Enemy Team,c2095,1
102,8,Loss,Enemy Team,c2128,1
102,9,Loss,Enemy Team,c1076,1
103,2,Win,My Team,c2113,0
103,3,Win,My Team,c1070,0
103,6,Win,My Team,c1060,0
103,7,Win,My Team,c1153,0
103,10,Win,My Team,c5004,0
103,1,Loss,Enemy Team,c2090,1
103,4,Loss,Enemy Team,c1171,1
103,5,Loss,Enemy Team,c5001,1
103,8,Loss,Enemy Team,c1161,1
103,9,Loss,Enemy Team,c2074,1
104,2,Win,My Team,c2125,0
104,3,Win,My Team,c1142,0
104,6,Win,My Team,c1133,0
104,7,Win,My Team,c2127,0
104,10,Win,My Team,c2011,0
104,1,Loss,Enemy Team,c5110,1
104,4,Loss,Enemy Team,c2090,1
104,5,Loss,Enemy Team,c2016,1
104,8,Loss,Enemy Team,c2113,1
104,9,Loss,Enemy Team,c1150,1
105,2,Loss,My Team,c5110,0
105,3,Loss,My Team,c2111,0
105,6,Loss,My Team,c1153,0
105,7,Loss,My Team,c2090,0
105,10,Loss,My Team,c1070,0
105,1,Win,Enemy Team,c1171,1
105,4,Win,Enemy Team,c1076,1
105,5,Win,Enemy Team,c5001,1
105,8,Win,Enemy Team,c2095,1
105,9,Win,Enemy Team,c4158,1
106,2,Win,My Team,c2125,0
106,3,Win,My Team,c2090,0
106,6,Win,My Team,c1070,0
106,7,Win,My Team,c1104,0
106,10,Win,My Team,c1171,0
106,1,Loss,Enemy Team,c5110,1
106,4,Loss,Enemy Team,c2016,1
106,5,Loss,Enemy Team,c1060,1
106,8,Loss,Enemy Team,c1076,1
106,9,Loss,Enemy Team,c2101,1
107,2,Win,My Team,c2112,0
107,3,Win,My Team,c1171,0
107,6,Win,My Team,c4004,0
107,7,Win,My Team,c2090,0
107,10,Win,My Team,c2109,0
107,1,Loss,Enemy Team,c2125,1
107,4,Loss,Enemy Team,c2101,1
107,5,Loss,Enemy Team,c5001,1
107,8,Loss,Enemy Team,c1127,1
107,9,Loss,Enemy Team,c1076,1
108,2,Loss,My Team,c2112,0
108,3,Loss,My Team,c1171,0
108,6,Loss,My Team,c1070,0
108,7,Loss,My Team,c4158,0
108,10,Loss,My Team,c2095,0
108,1,Win,Enemy Team,c2125,1
108,4,Win,Enemy Team,c5110,1
108,5,Win,Enemy Team,c1142,1
108,8,Win,Enemy Team,c2102,1
108,9,Win,Enemy Team,c1154,1
109,2,Loss,My Team,c2113,0
109,3,Loss,My Team,c1070,0
109,6,Loss,My Team,c1060,0
109,7,Loss,My Team,c5110,0
109,10,Loss,My Team,c1153,0
109,1,Win,Enemy Team,c2090,1
109,4,Win,Enemy Team,c2125,1
109,5,Win,Enemy Team,c1156,1
109,8,Win,Enemy Team,c2101,1
109,9,Win,Enemy Team,c2111,1
110,2,Win,My Team,c2112,0
110,3,Win,My Team,c1171,0
110,6,Win,My Team,c4004,0
110,7,Win,My Team,c1103,0
110,10,Win,My Team,c2106,0
110,1,Loss,Enemy Team,c2125,1
110,4,Loss,Enemy Team,c2090,1
110,5,Loss,Enemy Team,c1117,1
110,8,Loss,Enemy Team,c1112,1
110,9,Loss,Enemy Team,c2103,1
111,2,Win,My Team,c2066,0
111,3,Win,My Team,c1142,0
111,6,Win,My Team,c1133,0
111,7,Win,My Team,c2127,0
111,10,Win,My Team,c2011,0
111,1,Loss,Enemy Team,c2125,1
111,4,Loss,Enemy Team,c1171,1
111,5,Loss,Enemy Team,c1117,1
111,8,Loss,Enemy Team,c2128,1
111,9,Loss,Enemy Team,c4158,1
112,2,Loss,My Team,c2112,0
112,3,Loss,My Team,c1171,0
112,6,Loss,My Team,c4004,0
112,7,Loss,My Team,c2016,0
112,10,Loss,My Team,c1060,0
112,1,Win,Enemy Team,c2125,1
112,4,Win,Enemy Team,c2090,1
112,5,Win,Enemy Team,c1117,1
112,8,Win,Enemy Team,c1160,1
112,9,Win,Enemy Team,c2053,1
113,2,Win,My Team,c5001,0
113,3,Win,My Team,c1171,0
113,6,Win,My Team,c1060,0
113,7,Win,My Team,c2039,0
113,10,Win,My Team,c1134,0
113,1,Loss,Enemy Team,c2090,1
113,4,Loss,Enemy Team,c1162,1
113,5,Loss,Enemy Team,c2125,1
113,8,Loss,Enemy Team,c2101,1
113,9,Loss,Enemy Team,c1104,1
114,2,Win,My Team,c1070,0
114,3,Win,My Team,c2113,0
114,6,Win,My Team,c1060,0
114,7,Win,My Team,c1153,0
114,10,Win,My Team,c1129,0
114,1,Loss,Enemy Team,c2090,1
114,4,Loss,Enemy Team,c2125,1
114,5,Loss,Enemy Team,c5001,1
114,8,Loss,Enemy Team,c1076,1
114,9,Loss,Enemy Team,c1171,1
115,2,Win,My Team,c2125,0
115,3,Win,My Team,c5001,0
115,6,Win,My Team,c1171,0
115,7,Win,My Team,c5050,0
115,10,Win,My Team,c6062,0
115,1,Loss,Enemy Team,c2113,1
115,4,Loss,Enemy Team,c2070,1
115,5,Loss,Enemy Team,c2090,1
115,8,Loss,Enemy Team,c1137,1
115,9,Loss,Enemy Team,c1159,1
116,2,Win,My Team,c2090,0
116,3,Win,My Team,c1171,0
116,6,Win,My Team,c5001,0
116,7,Win,My Team,c2024,0
116,10,Win,My Team,c1153,0
116,1,Loss,Enemy Team,c1076,1
116,4,Loss,Enemy Team,c2113,1
116,5,Loss,Enemy Team,c2070,1
116,8,Loss,Enemy Team,c5050,1
116,9,Loss,Enemy Team,c2101,1
117,2,Win,My Team,c2112,0
117,3,Win,My Team,c2111,0
117,6,Win,My Team,c5110,0
117,7,Win,My Team,c2090,0
117,10,Win,My Team,c2008,0
117,1,Loss,Enemy Team,c1070,1
117,4,Loss,Enemy Team,c1171,1
117,5,Loss,Enemy Team,c1112,1
117,8,Loss,Enemy Team,c1137,1
117,9,Loss,Enemy Team,c1104,1
118,2,Win,My Team,c2066,0
118,3,Win,My Team,c2090,0
118,6,Win,My Team,c4004,0
118,7,Win,My Team,c2016,0
118,10,Win,My Team,c2109,0
118,1,Loss,Enemy Team,c2125,1
118,4,Loss,Enemy Team,c1117,1
118,5,Loss,Enemy Team,c1060,1
118,8,Loss,Enemy Team,c2101,1
118,9,Loss,Enemy Team,c2128,1
119,2,Win,My Team,c2090,0
119,3,Win,My Team,c2113,0
119,6,Win,My Team,c1070,0
119,7,Win,My Team,c1151,0
119,10,Win,My Team,c1133,0
119,1,Loss,Enemy Team,c2066,1
119,4,Loss,Enemy Team,c1103,1
119,5,Loss,Enemy Team,c1060,1
119,8,Loss,Enemy Team,c5050,1
119,9,Loss,Enemy Team,c2102,1
120,2,Win,My Team,c2112,0
120,3,Win,My Team,c2090,0
120,6,Win,My Team,c1070,0
120,7,Win,My Team,c2109,0
120,10,Win,My Team,c2011,0
120,1,Loss,Enemy Team,c2125,1
120,4,Loss,Enemy Team,c1171,1
120,5,Loss,Enemy Team,c2053,1
120,8,Loss,Enemy Team,c1103,1
120,9,Loss,Enemy Team,c5050,1
121,2,Win,My Team,c2112,0
121,3,Win,My Team,c1171,0
121,6,Win,My Team,c5001,0
121,7,Win,My Team,c2039,0
121,10,Win,My Team,c1103,0
121,1,Loss,Enemy Team,c2125,1
121,4,Loss,Enemy Team,c2113,1
121,5,Loss,Enemy Team,c2053,1
121,8,Loss,Enemy Team,c1137,1
121,9,Loss,Enemy Team,c2016,1
122,2,Loss,My Team,c2066,0
122,3,Loss,My Team,c2090,0
122,6,Loss,My Team,c4004,0
122,7,Loss,My Team,c2113,0
122,10,Loss,My Team,c1076,0
122,1,Win,Enemy Team,c2125,1
122,4,Win,Enemy Team,c1117,1
122,5,Win,Enemy Team,c2112,1
122,8,Win,Enemy Team,c1055,1
122,9,Win,Enemy Team,c2048,1
123,2,Win,My Team,c2066,0
123,3,Win,My Team,c2090,0
123,6,Win,My Team,c1070,0
123,7,Win,My Team,c2109,0
123,10,Win,My Team,c2016,0
123,1,Loss,Enemy Team,c2125,1
123,4,Loss,Enemy Team,c1171,1
123,5,Loss,Enemy Team,c6017,1
123,8,Loss,Enemy Team,c1103,1
123,9,Loss,Enemy Team,c2132,1
124,2,Win,My Team,c2113,0
124,3,Win,My Team,c1070,0
124,6,Win,My Team,c1060,0
124,7,Win,My Team,c1153,0
124,10,Win,My Team,c2070,0
124,1,Loss,Enemy Team,c2090,1
124,4,Loss,Enemy Team,c1171,1
124,5,Loss,Enemy Team,c5001,1
124,8,Loss,Enemy Team,c5004,1
124,9,Loss,Enemy Team,c2042,1
125,2,Loss,My Team,c2090,0
125,3,Loss,My Team,c1171,0
125,6,Loss,My Team,c5001,0
125,7,Loss,My Team,c6062,0
125,10,Loss,My Team,c2101,0
125,1,Win,Enemy Team,c2113,1
125,4,Win,Enemy Team,c2070,1
125,5,Win,Enemy Team,c1060,1
125,8,Win,Enemy Team,c1153,1
125,9,Win,Enemy Team,c2095,1
126,2,Win,My Team,c2112,0
126,3,Win,My Team,c2125,0
126,6,Win,My Team,c2074,0
126,7,Win,My Team,c2102,0
126,10,Win,My Team,c2127,0
126,1,Loss,Enemy Team,c1171,1
126,4,Loss,Enemy Team,c2090,1
126,5,Loss,Enemy Team,c1076,1
126,8,Loss,Enemy Team,c1112,1
126,9,Loss,Enemy Team,c2016,1
127,2,Loss,My Team,c2112,0
127,3,Loss,My Team,c1142,0
127,6,Loss,My Team,c1133,0
127,7,Loss,My Team,c2127,0
127,10,Loss,My Team,c1151,0
127,1,Win,Enemy Team,c1171,1
127,4,Win,Enemy Team,c2090,1
127,5,Win,Enemy Team,c1070,1
127,8,Win,Enemy Team,c1112,1
127,9,Win,Enemy Team,c2128,1
128,2,Loss,My Team,c2125,0
128,3,Loss,My Team,c2016,0
128,6,Loss,My Team,c1070,0
128,7,Loss,My Team,c5110,0
128,10,Loss,My Team,c1151,0
128,1,Win,Enemy Team,c2112,1
128,4,Win,Enemy Team,c1171,1
128,5,Win,Enemy Team,c1104,1
128,8,Win,Enemy Team,c2090,1
128,9,Win,Enemy Team,c2101,1
129,2,Loss,My Team,c2112,0
129,3,Loss,My Team,c5110,0
129,6,Loss,My Team,c2016,0
129,7,Loss,My Team,c6017,0
129,10,Loss,My Team,c2113,0
129,1,Win,Enemy Team,c2125,1
129,4,Win,Enemy Team,c2074,1
129,5,Win,Enemy Team,c1142,1
129,8,Win,Enemy Team,c5046,1
129,9,Win,Enemy Team,c1055,1
130,2,Loss,My Team,c2125,0
130,3,Loss,My Team,c2111,0
130,6,Loss,My Team,c1070,0
130,7,Loss,My Team,c1171,0
130,10,Loss,My Team,c1157,0
130,1,Win,Enemy Team,c1076,1
130,4,Win,Enemy Team,c5110,1
130,5,Win,Enemy Team,c1162,1
130,8,Win,Enemy Team,c1104,1
130,9,Win,Enemy Team,c2016,1
131,2,Loss,My Team,c2125,0
131,3,Loss,My Team,c5110,0
131,6,Loss,My Team,c4004,0
131,7,Loss,My Team,c2095,0
131,10,Loss,My Team,c2113,0
131,1,Win,Enemy Team,c2112,1
131,4,Win,Enemy Team,c1103,1
131,5,Win,Enemy Team,c1117,1
131,8,Win,Enemy Team,c1070,1
131,9,Win,Enemy Team,c2039,1
132,2,Win,My Team,c2066,0
132,3,Win,My Team,c2090,0
132,6,Win,My Team,c1070,0
132,7,Win,My Team,c2113,0
132,10,Win,My Team,c1121,0
132,1,Loss,Enemy Team,c5001,1
132,4,Loss,Enemy Team,c1171,1
132,5,Loss,Enemy Team,c6017,1
132,8,Loss,Enemy Team,c5089,1
132,9,Loss,Enemy Team,c5050,1
133,2,Loss,My Team,c2125,0
133,3,Loss,My Team,c6017,0
133,6,Loss,My Team,c1156,0
133,7,Loss,My Team,c6037,0
133,10,Loss,My Team,c0002,0
133,1,Win,Enemy Team,c1150,1
133,4,Win,Enemy Team,c2011,1
133,5,Win,Enemy Team,c1143,1
133,8,Win,Enemy Team,c1112,1
133,9,Win,Enemy Team,c2006,1
134,2,Win,My Team,c2112,0
134,3,Win,My Team,c2090,0
134,6,Win,My Team,c4004,0
134,7,Win,My Team,c5110,0
134,10,Win,My Team,c2039,0
134,1,Loss,Enemy Team,c2125,1
134,4,Loss,Enemy Team,c1117,1
134,5,Loss,Enemy Team,c6017,1
134,8,Loss,Enemy Team,c1142,1
134,9,Loss,Enemy Team,c2024,1
135,2,Win,My Team,c2112,0
135,3,Win,My Team,c1171,0
135,6,Win,My Team,c1070,0
135,7,Win,My Team,c5016,0
135,10,Win,My Team,c1151,0
135,1,Loss,Enemy Team,c2125,1
135,4,Loss,Enemy Team,c5110,1
135,5,Loss,Enemy Team,c1133,1
135,8,Loss,Enemy Team,c2011,1
135,9,Loss,Enemy Team,c4158,1
136,2,Win,My Team,c2066,0
136,3,Win,My Team,c1142,0
136,6,Win,My Team,c1133,0
136,7,Win,My Team,c2127,0
136,10,Win,My Team,c2011,0
136,1,Loss,Enemy Team,c2125,1
136,4,Loss,Enemy Team,c5110,1
136,5,Loss,Enemy Team,c1117,1
136,8,Loss,Enemy Team,c6017,1
136,9,Loss,Enemy Team,c1150,1
137,2,Win,My Team,c2066,0
137,3,Win,My Team,c2090,0
137,6,Win,My Team,c1070,0
137,7,Win,My Team,c1133,0
137,10,Win,My Team,c2039,0
137,1,Loss,Enemy Team,c2125,1
137,4,Loss,Enemy Team,c1171,1
137,5,Loss,Enemy Team,c2011,1
137,8,Loss,Enemy Team,c2102,1
137,9,Loss,Enemy Team,c1151,1
138,2,Win,My Team,c2090,0
138,3,Win,My Team,c1171,0
138,6,Win,My Team,c4004,0
138,7,Win,My Team,c6062,0
138,10,Win,My Team,c1151,0
138,1,Loss,Enemy Team,c2113,1
138,4,Loss,Enemy Team,c5001,1
138,5,Loss,Enemy Team,c1060,1
138,8,Loss,Enemy Team,c2023,1
138,9,Loss,Enemy Team,c2109,1
139,2,Loss,My Team,c5110,0
139,3,Loss,My Team,c2111,0
139,6,Loss,My Team,c1060,0
139,7,Loss,My Team,c4004,0
139,10,Loss,My Team,c1104,0
139,1,Win,Enemy Team,c2090,1
139,4,Win,Enemy Team,c2113,1
139,5,Win,Enemy Team,c2070,1
139,8,Win,Enemy Team,c2016,1
139,9,Win,Enemy Team,c1151,1
140,2,Win,My Team,c2112,0
140,3,Win,My Team,c2016,0
140,6,Win,My Team,c1117,0
140,7,Win,My Team,c2111,0
140,10,Win,My Team,c1151,0
140,1,Loss,Enemy Team,c1142,1
140,4,Loss,Enemy Team,c1133,1
140,5,Loss,Enemy Team,c1104,1
140,8,Loss,Enemy Team,c5110,1
140,9,Loss,Enemy Team,c2128,1
141,2,Win,My Team,c2112,0
141,3,Win,My Team,c1171,0
141,6,Win,My Team,c4004,0
141,7,Win,My Team,c2090,0
141,10,Win,My Team,c1133,0
141,1,Loss,Enemy Team,c2125,1
141,4,Loss,Enemy Team,c1070,1
141,5,Loss,Enemy Team,c1117,1
141,8,Loss,Enemy Team,c5050,1
141,9,Loss,Enemy Team,c2102,1
142,2,Win,My Team,c2112,0
142,3,Win,My Team,c1171,0
142,6,Win,My Team,c1070,0
142,7,Win,My Team,c2111,0
142,10,Win,My Team,c1103,0
142,1,Loss,Enemy Team,c2125,1
142,4,Loss,Enemy Team,c5110,1
142,5,Loss,Enemy Team,c5001,1
142,8,Loss,Enemy Team,c2090,1
142,9,Loss,Enemy Team,c2053,1
143,2,Loss,My Team,c2090,0
143,3,Loss,My Team,c5110,0
143,6,Loss,My Team,c2016,0
143,7,Loss,My Team,c4158,0
143,10,Loss,My Team,c1148,0
143,1,Win,Enemy Team,c2112,1
143,4,Win,Enemy Team,c1142,1
143,5,Win,Enemy Team,c1133,1
143,8,Win,Enemy Team,c5046,1
143,9,Win,Enemy Team,c2127,1
144,2,Win,My Team,c2066,0
144,3,Win,My Team,c2111,0
144,6,Win,My Team,c1070,0
144,7,Win,My Team,c1114,0
144,10,Win,My Team,c1091,0
144,1,Loss,Enemy Team,c5110,1
144,4,Loss,Enemy Team,c1163,1
144,5,Loss,Enemy Team,c1118,1
144,8,Loss,Enemy Team,c2102,1
144,9,Loss,Enemy Team,c1127,1
145,2,Win,My Team,c2112,0
145,3,Win,My Team,c2111,0
145,6,Win,My Team,c5110,0
145,7,Win,My Team,c1104,0
145,10,Win,My Team,c2090,0
145,1,Loss,Enemy Team,c1076,1
145,4,Loss,Enemy Team,c1171,1
145,5,Loss,Enemy Team,c1070,1
145,8,Loss,Enemy Team,c1129,1
145,9,Loss,Enemy Team,c1151,1
146,2,Loss,My Team,c2125,0
146,3,Loss,My Team,c1171,0
146,6,Loss,My Team,c1070,0
146,7,Loss,My Team,c5016,0
146,10,Loss,My Team,c2095,0
146,1,Win,Enemy Team,c2112,1
